product_id,product_name,category,price,quantity_sold,rating,review_count
22151,National,Sports,1369,420,2.9,336
22152,Three,Home,3763,67,2.0,28
22153,Recent,Clothing,6570,206,2.5,127
22154,Man,Toys,9765,11,1.8,66
22155,Huge,Books,7645,73,5.0,379
22156,Win,Clothing,9350,910,1.1,486
22157,Age,Electronics,598,219,1.5,397
22158,Several,Books,1906,921,1.6,74
22159,Parent,Sports,9676,198,2.6,449
22160,Defense,Electronics,4970,442,2.0,25
22161,Long,Sports,2664,966,2.0,396
22162,Board,Books,7430,238,1.0,423
22163,Force,Books,863,110,1.0,329
22164,Fly,Books,3049,153,3.7,175
22165,Agency,Books,3794,586,1.6,203
22166,Glass,Home,9703,37,1.4,198
22167,Turn,Clothing,2403,4,4.1,71
22168,Wall,Clothing,8664,228,2.6,370
22169,Drop,Clothing,1434,207,2.3,259
22170,Maybe,Sports,611,575,4.9,382
22171,Must,Home,9858,681,4.6,495
22172,End,Home,7846,919,2.4,176
22173,Thus,Sports,5611,708,3.5,466
22174,Others,Home,3213,422,4.7,327
22175,Similar,Clothing,9527,115,1.2,423
22176,White,Toys,5525,206,3.4,215
22177,According,Home,8963,545,2.7,410
22178,Month,Electronics,7771,678,2.5,58
22179,Meet,Electronics,9430,882,2.4,297
22180,None,Toys,8946,768,4.4,479
22181,Bad,Toys,3076,310,3.8,25
22182,Cup,Sports,1304,68,4.1,465
22183,Degree,Clothing,3880,173,2.5,123
22184,Rich,Toys,3769,714,3.1,278
22185,Senior,Home,6328,38,4.4,211
22186,Shake,Electronics,962,930,3.5,474
22187,Try,Electronics,121,857,1.3,342
22188,Fall,Toys,1141,904,3.5,429
22189,Ever,Sports,6520,598,4.0,438
22190,Class,Clothing,7170,547,4.4,271
22191,Firm,Sports,4326,532,2.6,157
22192,Same,Clothing,5091,455,3.9,343
22193,Reason,Toys,6345,823,3.6,66
22194,Military,Books,1835,89,3.1,418
22195,Start,Toys,3510,773,5.0,441
22196,Whose,Toys,1150,435,4.1,442
22197,Big,Toys,3466,368,1.6,147
22198,Blue,Sports,7642,979,4.2,450
22199,Great,Sports,870,962,4.4,35
22200,Around,Sports,2978,67,2.1,324
22201,Defense,Books,5202,41,5.0,402
22202,Truth,Sports,8744,657,3.8,344
22203,Him,Clothing,7291,748,2.9,252
22204,Spring,Sports,6027,266,3.5,106
22205,Specific,Toys,7246,252,4.6,335
22206,College,Sports,7078,411,3.6,173
22207,Result,Books,8432,432,2.9,455
22208,Tend,Toys,7251,137,3.7,431
22209,Feel,Books,9133,684,3.4,311
22210,Girl,Sports,9692,399,3.5,236
22211,Effort,Toys,9081,235,2.2,396
22212,Green,Sports,8075,874,1.9,445
22213,They,Clothing,7704,713,2.3,457
22214,Ready,Toys,8417,647,3.6,466
22215,Worry,Toys,543,952,4.2,489
22216,Our,Clothing,1117,572,4.8,2
22217,Green,Electronics,8040,770,4.7,77
22218,Bed,Toys,9939,451,4.8,320
22219,Doctor,Sports,7705,831,3.7,411
22220,International,Books,4276,758,3.3,304
22221,Today,Sports,5853,283,3.2,161
22222,For,Sports,4079,931,4.8,13
22223,Anything,Toys,3020,235,1.3,460
22224,Throughout,Toys,1965,874,3.2,456
22225,Down,Toys,2090,868,4.4,124
22226,Everything,Home,9318,747,2.3,435
22227,Center,Home,2389,141,4.1,105
22228,I,Sports,7208,781,1.0,29
22229,Physical,Home,7811,12,3.7,394
22230,Affect,Electronics,5967,11,3.0,50
22231,Interesting,Clothing,5896,610,1.6,408
22232,Attorney,Electronics,1859,183,1.7,177
22233,Game,Toys,9838,196,2.0,138
22234,Side,Sports,7319,909,1.7,30
22235,Start,Toys,3698,412,3.1,228
22236,Take,Books,1535,308,1.8,347
22237,Theory,Sports,8875,201,1.2,315
22238,Thus,Toys,1338,103,1.8,301
22239,Return,Books,5404,879,2.6,245
22240,Fall,Sports,6517,986,4.9,298
22241,Build,Toys,2198,650,1.7,128
22242,Until,Home,3563,910,4.0,403
22243,Method,Sports,6837,661,1.9,114
22244,Group,Clothing,5177,18,3.6,233
22245,Anything,Home,4516,939,3.0,214
22246,Daughter,Books,4590,896,1.3,454
22247,Third,Electronics,2782,891,2.1,249
22248,Audience,Books,672,816,4.1,99
22249,Market,Electronics,9860,583,3.5,82
22250,Form,Home,6396,487,1.5,422
22251,Production,Clothing,2166,230,3.5,206
22252,Decade,Electronics,8982,54,4.8,484
22253,Force,Toys,7538,120,3.8,82
22254,Loss,Clothing,1713,310,3.3,102
22255,Meeting,Toys,1524,900,3.2,500
22256,Into,Toys,4986,671,3.4,395
22257,Smile,Books,3093,384,2.6,353
22258,Sister,Electronics,4849,374,4.5,454
22259,War,Sports,3205,658,4.9,343
22260,Develop,Sports,5518,407,3.6,288
22261,Accept,Electronics,208,183,3.1,475
22262,Material,Electronics,1109,824,4.4,131
22263,Tonight,Books,5406,407,2.7,143
22264,Reflect,Electronics,1596,325,3.8,276
22265,Senior,Books,5529,65,4.1,442
22266,Individual,Clothing,7000,565,1.7,222
22267,Us,Electronics,792,78,3.5,366
22268,East,Sports,6411,562,1.6,17
22269,Head,Electronics,5878,1000,5.0,254
22270,Opportunity,Toys,5361,281,1.3,311
22271,Thank,Electronics,1909,640,1.3,458
22272,Red,Sports,4479,869,4.5,173
22273,Lead,Home,1339,754,4.1,363
22274,A,Sports,4457,394,4.7,375
22275,Kitchen,Electronics,562,990,3.5,76
22276,Property,Books,4599,639,4.5,414
22277,Carry,Electronics,7268,977,2.9,162
22278,Leader,Electronics,8908,504,4.8,124
22279,Once,Toys,5798,973,4.6,402
22280,Environmental,Books,2632,83,3.6,107
22281,Voice,Toys,2147,174,4.2,325
22282,Cause,Sports,3005,597,3.0,300
22283,Wait,Home,3350,262,2.7,125
22284,Republican,Books,9341,453,2.9,33
22285,Nation,Home,8496,640,2.1,86
22286,True,Electronics,8319,323,2.3,36
22287,Maintain,Home,6104,838,2.7,259
22288,Own,Electronics,9574,816,4.2,366
22289,Us,Toys,7660,545,2.4,153
22290,He,Books,9342,629,1.4,472
22291,May,Books,9380,137,4.5,76
22292,More,Electronics,2166,406,3.3,265
22293,National,Home,9889,529,2.0,105
22294,Down,Clothing,158,453,1.9,179
22295,Top,Home,65,983,1.1,278
22296,Situation,Electronics,7664,434,3.0,154
22297,Hour,Toys,696,403,2.9,166
22298,Painting,Toys,3509,104,3.5,44
22299,Than,Home,3652,286,4.5,421
22300,Our,Clothing,2479,68,1.2,144
22301,Two,Toys,74,270,4.1,389
22302,Eight,Clothing,6868,105,3.4,52
22303,Enough,Sports,2153,170,1.8,160
22304,Second,Clothing,6408,706,4.3,113
22305,Arrive,Toys,4749,179,1.8,355
22306,Each,Home,3523,260,4.8,287
22307,People,Electronics,15,831,2.4,64
22308,Civil,Sports,4274,248,1.9,158
22309,Race,Sports,1705,298,4.0,1
22310,Feeling,Electronics,5046,257,2.5,257
22311,Game,Clothing,1247,908,3.5,322
22312,Now,Electronics,5038,495,3.1,176
22313,Too,Clothing,2445,253,1.5,207
22314,Less,Clothing,4860,438,1.4,370
22315,Girl,Toys,714,568,3.5,178
22316,Eye,Toys,3445,692,2.9,212
22317,Including,Books,8226,842,2.3,265
22318,Movie,Toys,1786,128,1.9,253
22319,Worker,Home,1864,463,2.0,97
22320,Card,Toys,5955,352,2.6,129
22321,Whole,Home,6978,264,2.0,98
22322,Cause,Home,8798,973,4.6,59
22323,Position,Clothing,7291,651,1.4,372
22324,Computer,Home,8850,349,1.2,341
22325,Still,Toys,6960,945,3.3,211
22326,Operation,Home,2365,410,4.2,369
22327,Theory,Electronics,9519,71,2.4,64
22328,Our,Toys,1071,143,2.2,396
22329,Writer,Home,4959,91,3.6,330
22330,Worry,Sports,2672,225,3.2,13
22331,Outside,Sports,827,504,3.9,162
22332,Child,Home,8339,687,3.7,475
22333,Likely,Clothing,4647,293,1.8,206
22334,Action,Home,7167,369,2.1,102
22335,Physical,Sports,5949,15,1.2,449
22336,Owner,Clothing,1120,974,1.2,179
22337,Number,Electronics,2279,581,2.8,239
22338,Explain,Sports,1297,660,2.5,454
22339,Their,Clothing,2294,7,1.0,103
22340,Member,Toys,2294,726,2.8,443
22341,Green,Clothing,685,429,1.9,351
22342,Pattern,Home,6543,412,2.7,351
22343,Improve,Clothing,3860,30,1.3,9
22344,Firm,Clothing,7029,638,3.4,341
22345,Wall,Toys,5425,925,1.2,161
22346,Low,Sports,6302,317,2.4,239
22347,Part,Electronics,7388,592,2.2,461
22348,Produce,Books,2162,404,1.3,456
22349,Answer,Electronics,8596,171,4.0,30
22350,Write,Electronics,3527,191,4.4,128
22351,Community,Sports,8958,19,5.0,240
22352,Cost,Electronics,3140,668,1.1,308
22353,Range,Home,2442,598,4.2,426
22354,Never,Clothing,670,18,4.2,190
22355,Participant,Toys,508,88,1.4,77
22356,Nor,Home,2033,807,3.5,153
22357,Own,Books,5505,888,3.3,72
22358,Should,Home,7571,244,2.0,273
22359,Protect,Books,8183,394,3.4,75
22360,Also,Sports,529,823,3.9,292
22361,Part,Sports,8521,761,1.8,500
22362,Participant,Toys,6970,1,4.2,187
22363,Enter,Clothing,9712,54,3.3,170
22364,Need,Electronics,9064,877,1.2,349
22365,Experience,Toys,7500,453,1.9,289
22366,Test,Toys,6307,389,4.4,369
22367,Top,Books,2218,124,2.2,81
22368,Central,Clothing,4996,690,1.4,72
22369,Edge,Books,7131,307,5.0,165
22370,Decision,Electronics,4209,563,2.7,405
22371,Even,Sports,6532,281,4.2,263
22372,Rich,Home,9754,181,4.8,361
22373,Audience,Books,3787,790,5.0,264
22374,Majority,Home,6817,884,4.7,120
22375,Business,Home,2458,538,4.1,132
22376,Child,Clothing,6817,132,4.8,393
22377,Game,Toys,7939,258,1.2,38
22378,Expect,Clothing,5971,588,1.1,367
22379,Deal,Toys,4737,542,3.4,14
22380,Discover,Clothing,6449,207,2.4,50
22381,Message,Electronics,2061,957,3.6,345
22382,Compare,Home,2538,324,4.4,414
22383,Charge,Books,9325,476,1.5,482
22384,Player,Electronics,6363,687,2.2,131
22385,Move,Home,6995,100,1.6,342
22386,Traditional,Electronics,9398,685,2.9,129
22387,Rich,Toys,8267,411,4.6,79
22388,Body,Toys,7424,933,2.8,213
22389,Mr,Clothing,3,280,1.6,281
22390,Black,Toys,3828,237,4.2,291
22391,Class,Clothing,1362,265,3.7,483
22392,General,Sports,6685,963,4.4,87
22393,Few,Electronics,4710,755,2.7,61
22394,Natural,Electronics,9900,424,2.5,419
22395,Enjoy,Home,2152,476,1.6,154
22396,Data,Clothing,5426,379,3.3,28
22397,Race,Home,6491,915,3.1,446
22398,Those,Home,3594,737,2.8,198
22399,Sort,Books,3508,733,2.1,195
22400,Education,Toys,1291,948,4.6,422
22401,Center,Toys,8469,908,2.5,281
22402,Usually,Books,78,711,3.1,119
22403,Apply,Clothing,7428,82,4.4,409
22404,Site,Electronics,9750,56,4.7,0
22405,Reality,Toys,230,643,1.4,275
22406,Particularly,Books,4580,497,4.1,38
22407,Pm,Electronics,4096,891,1.6,175
22408,Green,Home,5095,83,4.9,244
22409,Sister,Toys,4790,467,2.9,102
22410,Trouble,Sports,8283,102,3.2,494
22411,World,Electronics,9869,330,4.7,82
22412,Simply,Home,7449,170,4.1,243
22413,One,Toys,7696,144,4.4,42
22414,Always,Toys,2754,369,4.5,169
22415,Push,Books,5988,476,1.3,270
22416,Especially,Electronics,4431,389,1.1,434
22417,Drug,Sports,8110,920,1.6,479
22418,Turn,Electronics,4478,866,1.2,431
22419,Suddenly,Electronics,9373,331,2.0,478
22420,Far,Sports,6750,644,1.7,433
22421,Speak,Books,9289,130,2.4,25
22422,Company,Books,8137,566,3.7,184
22423,Show,Sports,6012,306,1.0,245
22424,Standard,Sports,7004,266,2.2,361
22425,High,Books,8428,730,4.5,136
22426,Through,Home,7764,881,3.0,240
22427,We,Clothing,1673,619,1.2,270
22428,Child,Clothing,345,479,4.4,197
22429,Operation,Sports,1974,217,2.2,155
22430,Pay,Electronics,1079,148,1.3,273
22431,It,Clothing,2653,297,2.3,179
22432,Treatment,Home,7926,181,4.4,492
22433,Me,Clothing,5871,621,3.0,491
22434,Establish,Toys,9000,430,4.8,75
22435,List,Sports,9208,762,2.4,281
22436,Blue,Electronics,3225,356,1.7,150
22437,Explain,Books,7980,373,1.8,488
22438,Discuss,Clothing,8033,754,3.3,449
22439,Both,Books,5379,924,3.8,227
22440,Situation,Sports,7856,697,3.8,419
22441,Wait,Sports,2646,659,2.4,69
22442,True,Books,2238,52,4.7,164
22443,Truth,Home,4671,665,3.0,36
22444,Site,Sports,1577,276,1.6,48
22445,Challenge,Books,4093,217,2.8,305
22446,Tough,Home,3864,708,3.4,488
22447,Will,Clothing,3558,841,2.3,455
22448,State,Electronics,2523,302,4.6,438
22449,Kid,Toys,5067,302,4.3,328
22450,Human,Home,1936,362,4.5,101
22451,Around,Books,8306,62,2.0,476
22452,Some,Toys,140,503,1.7,349
22453,Indeed,Sports,8708,313,1.6,303
22454,Kid,Electronics,6715,244,2.7,315
22455,Off,Home,6465,308,3.4,356
22456,Believe,Books,8244,484,2.4,449
22457,Argue,Clothing,840,384,1.9,433
22458,Term,Sports,5565,536,4.8,50
22459,Value,Sports,5820,895,4.2,32
22460,Site,Sports,3442,419,2.7,407
22461,Benefit,Clothing,3932,709,4.7,417
22462,Event,Toys,6817,235,1.4,326
22463,Whatever,Sports,1201,890,1.3,215
22464,Up,Books,3360,980,4.6,295
22465,There,Home,4639,227,4.5,41
22466,Anything,Clothing,342,458,4.5,274
22467,International,Clothing,6299,648,3.8,118
22468,Majority,Home,888,56,1.1,79
22469,Dream,Sports,5790,489,1.7,207
22470,Likely,Home,5367,196,2.5,423
22471,A,Toys,8126,565,4.0,262
22472,Training,Toys,4369,598,2.6,133
22473,Compare,Books,6952,122,4.1,427
22474,Vote,Sports,1563,245,3.7,354
22475,One,Sports,8536,249,1.8,115
22476,Democratic,Electronics,7054,616,4.4,231
22477,Person,Home,9098,450,2.5,451
22478,Your,Sports,3675,655,3.1,469
22479,Start,Books,2329,603,1.1,431
22480,From,Home,8955,377,2.3,234
22481,Investment,Electronics,1160,400,4.9,204
22482,Concern,Home,4736,712,4.9,456
22483,Approach,Clothing,2996,609,1.7,487
22484,It,Clothing,9627,973,1.8,281
22485,In,Clothing,6521,962,4.6,315
22486,Goal,Sports,5986,399,1.6,428
22487,Boy,Home,6080,655,1.8,339
22488,Scientist,Books,5123,428,4.5,152
22489,Shake,Toys,1509,156,4.8,36
22490,Sea,Home,4560,489,4.3,463
22491,Democratic,Sports,6338,478,2.3,173
22492,Sing,Toys,3181,851,3.7,10
22493,Hold,Electronics,9448,862,1.8,229
22494,Identify,Toys,7296,167,3.7,70
22495,Mother,Clothing,732,566,1.7,394
22496,Hit,Electronics,2373,126,3.7,122
22497,Sense,Electronics,5280,936,3.5,314
22498,Identify,Clothing,9982,772,3.1,430
22499,Institution,Electronics,5420,228,4.4,193
22500,Relate,Sports,7717,950,4.7,109
22501,Effort,Books,848,549,1.0,287
22502,Carry,Clothing,526,49,4.3,394
22503,Subject,Books,8771,932,2.1,72
22504,Later,Clothing,5285,737,1.2,220
22505,Your,Home,533,483,3.2,432
22506,Campaign,Books,5336,921,3.6,393
22507,History,Clothing,4550,698,4.4,346
22508,Meet,Books,6863,132,3.8,461
22509,Law,Clothing,955,369,2.0,67
22510,Sign,Sports,1182,729,2.5,224
22511,Various,Sports,3712,961,3.3,112
22512,Some,Clothing,8885,843,3.4,459
22513,City,Toys,5615,627,1.1,229
22514,Base,Sports,8066,54,1.2,447
22515,Run,Sports,1114,399,3.5,170
22516,Option,Home,6060,105,1.8,128
22517,Network,Home,5346,335,2.3,401
22518,General,Clothing,6844,406,3.5,268
22519,Today,Toys,6246,650,4.9,167
22520,Far,Electronics,4262,347,2.2,30
22521,Standard,Clothing,8803,722,3.8,204
22522,Forget,Electronics,8627,356,3.0,8
22523,Visit,Books,64,830,4.4,17
22524,Base,Electronics,7891,54,3.2,74
22525,Easy,Sports,6294,752,4.8,54
22526,Dog,Home,4792,477,2.8,166
22527,Tv,Electronics,4943,557,3.3,196
22528,Wind,Clothing,3052,506,1.1,151
22529,Peace,Books,5264,243,4.9,360
22530,International,Books,7678,232,1.3,247
22531,After,Home,3161,702,3.8,368
22532,Budget,Sports,9610,164,3.9,488
22533,Maybe,Electronics,5492,598,4.6,62
22534,Land,Books,6771,346,3.4,197
22535,Course,Books,3866,897,3.9,69
22536,Power,Home,2266,988,3.1,500
22537,Me,Books,7063,737,3.0,104
22538,System,Clothing,6193,471,4.7,16
22539,Goal,Clothing,1568,112,4.3,302
22540,Spring,Home,4579,680,2.7,12
22541,Dinner,Sports,9355,204,1.8,156
22542,Soon,Home,618,187,1.4,464
22543,Analysis,Home,9408,742,3.0,96
22544,Agree,Sports,3919,878,4.2,290
22545,Senior,Books,7720,350,3.0,134
22546,Effort,Electronics,6448,625,1.1,12
22547,Sound,Toys,2190,611,2.9,190
22548,Reason,Clothing,6711,405,3.3,315
22549,Thing,Electronics,8618,297,2.1,467
22550,Thing,Toys,346,610,3.9,96
22551,Course,Clothing,7064,57,4.2,106
22552,Mouth,Home,8890,438,4.9,195
22553,Development,Books,9740,833,3.0,319
22554,Enjoy,Sports,3946,702,4.3,257
22555,Its,Toys,2618,915,4.9,432
22556,Through,Toys,4806,756,3.6,466
22557,I,Electronics,4449,996,3.4,445
22558,Free,Toys,4898,164,3.2,416
22559,Point,Electronics,2437,487,3.2,194
22560,Month,Home,8475,746,2.8,108
22561,Get,Books,7413,635,1.9,349
22562,Moment,Toys,4204,907,1.8,471
22563,Professor,Home,9362,340,2.3,497
22564,Over,Home,5299,537,1.2,294
22565,Better,Electronics,5135,939,4.3,181
22566,Personal,Books,4946,26,3.7,147
22567,Sometimes,Clothing,7730,972,1.2,136
22568,Price,Toys,9996,608,3.6,273
22569,Him,Electronics,2449,544,1.8,158
22570,Medical,Toys,7213,134,4.0,22
22571,Recent,Electronics,3199,381,4.5,179
22572,Seem,Home,5533,942,4.6,386
22573,Chance,Toys,7126,410,3.7,481
22574,Detail,Home,1946,460,4.1,446
22575,National,Electronics,6024,15,3.7,415
22576,Company,Sports,4510,519,3.9,222
22577,Finish,Home,3664,534,1.8,332
22578,Picture,Electronics,7935,952,3.9,66
22579,A,Books,3947,903,1.5,348
22580,Me,Books,8134,396,2.6,270
22581,Write,Toys,7830,22,4.2,355
22582,Safe,Home,8592,357,3.5,445
22583,Sing,Home,3621,638,5.0,454
22584,Reflect,Clothing,1247,323,4.0,28
22585,Issue,Sports,2074,566,4.1,63
22586,Pay,Toys,1365,411,2.6,11
22587,Country,Electronics,1958,560,4.4,255
22588,Want,Toys,4466,275,1.6,313
22589,Health,Clothing,6354,885,3.5,238
22590,War,Electronics,6123,373,3.1,388
22591,Task,Toys,1390,501,1.4,409
22592,Arm,Clothing,8877,739,2.4,244
22593,Somebody,Toys,601,849,3.0,73
22594,After,Toys,4930,37,2.0,309
22595,Fill,Sports,8401,558,1.7,30
22596,Open,Books,2843,398,1.1,129
22597,Magazine,Sports,8979,119,4.2,88
22598,Use,Electronics,9197,288,2.0,345
22599,Center,Toys,6564,849,4.1,132
22600,Available,Electronics,4171,425,2.0,276
22601,Common,Electronics,4671,563,1.2,76
22602,Guess,Electronics,7264,906,1.1,402
22603,Mother,Home,8308,7,3.4,26
22604,Rich,Toys,2384,28,2.2,394
22605,My,Toys,1159,760,3.5,416
22606,Even,Books,9012,955,4.2,392
22607,Tax,Electronics,9249,397,3.8,273
22608,Forget,Toys,8786,439,4.0,303
22609,Two,Books,9202,732,3.6,225
22610,Message,Home,8036,164,4.8,392
22611,Mind,Home,6351,417,3.7,198
22612,Require,Sports,5256,59,1.4,230
22613,Course,Home,5647,379,3.1,415
22614,Option,Home,1014,326,3.4,391
22615,Follow,Home,6375,684,4.4,380
22616,Less,Toys,1679,436,4.9,214
22617,Letter,Home,1083,308,1.4,307
22618,Town,Home,9209,859,3.3,291
22619,Everyone,Sports,9571,928,4.8,60
22620,Show,Clothing,300,835,4.4,158
22621,Sea,Home,4426,724,4.0,236
22622,Indicate,Electronics,8498,546,3.1,9
22623,Education,Clothing,1787,121,3.2,76
22624,Social,Electronics,9995,356,3.0,494
22625,Trial,Books,5918,786,1.8,491
22626,Sign,Toys,1531,97,3.9,474
22627,Role,Sports,9923,919,1.5,289
22628,Church,Home,3947,989,1.8,44
22629,Voice,Toys,9063,870,2.1,458
22630,How,Home,8263,147,1.3,492
22631,Quickly,Clothing,6794,683,3.0,312
22632,Whether,Electronics,5645,121,1.5,180
22633,Writer,Home,6807,510,4.9,478
22634,Certain,Sports,7848,492,4.9,269
22635,Worry,Home,7358,447,4.1,25
22636,Audience,Sports,9271,675,1.4,235
22637,Direction,Books,6476,678,3.5,144
22638,Treat,Toys,1854,762,4.8,214
22639,Treat,Clothing,6356,593,3.1,207
22640,Claim,Home,9486,588,4.0,362
22641,Which,Electronics,2479,437,1.1,391
22642,Kind,Home,8262,837,4.3,500
22643,Month,Toys,4107,908,3.5,209
22644,Both,Electronics,5177,670,4.6,177
22645,Live,Home,2541,924,2.7,80
22646,But,Home,7801,143,4.0,430
22647,Focus,Home,638,609,1.6,410
22648,Attention,Home,5696,176,2.7,251
22649,Friend,Electronics,447,214,1.5,150
22650,Treatment,Home,1261,338,1.7,314
22651,Near,Sports,2425,929,2.3,283
22652,Enjoy,Electronics,2702,54,4.1,230
22653,Leave,Toys,8065,236,2.5,338
22654,Effect,Electronics,2438,205,2.1,394
22655,South,Electronics,9586,301,1.2,428
22656,Down,Home,9903,105,3.2,9
22657,Hold,Toys,1652,4,1.7,490
22658,Light,Books,968,630,3.4,193
22659,Unit,Sports,8230,105,3.9,154
22660,Art,Sports,8865,261,4.8,293
22661,Tonight,Toys,2990,523,2.6,496
22662,Site,Books,2099,804,3.1,246
22663,Arrive,Clothing,552,85,4.0,279
22664,Own,Books,7031,561,3.8,170
22665,Do,Books,8039,151,4.8,144
22666,North,Sports,3018,598,4.8,182
22667,Save,Toys,6328,298,1.6,101
22668,List,Electronics,6177,353,2.1,301
22669,How,Clothing,9766,154,4.8,23
22670,Left,Clothing,3628,653,1.5,349
22671,Among,Sports,496,118,4.0,41
22672,Their,Electronics,8493,537,2.1,423
22673,Young,Clothing,1719,110,3.4,356
22674,Mrs,Toys,4755,649,4.0,404
22675,Recently,Electronics,581,416,1.2,371
22676,Bag,Toys,3133,493,4.1,372
22677,Sound,Books,9832,374,1.6,276
22678,Break,Home,7695,98,1.6,427
22679,Conference,Home,507,674,1.4,184
22680,White,Clothing,4653,188,1.3,85
22681,Various,Clothing,7220,62,1.2,491
22682,Individual,Home,9586,964,1.3,446
22683,Serve,Electronics,4943,44,4.2,263
22684,Us,Sports,3113,656,3.8,445
22685,Memory,Electronics,1883,909,3.8,158
22686,Technology,Clothing,9291,838,1.3,75
22687,Forward,Books,1828,669,3.3,338
22688,Capital,Books,3014,460,4.3,276
22689,Health,Toys,3871,84,1.6,67
22690,Leg,Sports,2245,293,1.7,301
22691,Size,Toys,7103,669,1.6,333
22692,Control,Sports,3969,879,4.5,277
22693,Claim,Clothing,9060,483,3.4,403
22694,Through,Books,8512,87,1.6,17
22695,Manage,Books,5889,442,1.6,152
22696,Hold,Sports,2670,47,4.1,458
22697,Phone,Toys,2718,500,4.0,179
22698,Father,Home,4970,59,1.6,45
22699,Rise,Clothing,7563,859,4.7,309
22700,Budget,Toys,3653,262,4.5,21
22701,Article,Sports,3187,1,1.1,411
22702,Nation,Sports,486,293,4.8,479
22703,Glass,Clothing,8541,59,1.5,35
22704,Trouble,Toys,3923,502,4.6,49
22705,Morning,Toys,552,173,1.1,67
22706,Car,Toys,6587,235,4.6,24
22707,Bring,Books,5869,569,2.2,348
22708,Lot,Electronics,2866,448,3.3,307
22709,Ok,Home,2135,982,4.5,435
22710,Gun,Clothing,4181,738,4.6,473
22711,Account,Electronics,1342,18,2.2,120
22712,Back,Sports,5987,492,2.6,346
22713,Tend,Sports,943,241,3.8,68
22714,Of,Sports,4736,304,1.7,104
22715,Away,Sports,6824,218,2.5,396
22716,Alone,Toys,2883,442,2.2,179
22717,Once,Clothing,9804,145,3.3,172
22718,Floor,Books,1309,864,4.7,181
22719,Arm,Electronics,6186,218,3.6,451
22720,Item,Sports,6541,98,4.6,450
22721,Figure,Toys,7901,582,1.5,352
22722,Read,Books,6392,763,2.6,228
22723,Page,Books,4018,530,4.4,371
22724,Face,Books,3756,56,3.1,111
22725,Set,Sports,7928,885,2.4,196
22726,It,Clothing,7317,185,4.6,309
22727,View,Toys,4493,587,4.4,441
22728,Measure,Toys,2370,481,4.6,415
22729,History,Electronics,8089,128,2.2,315
22730,Own,Toys,3809,588,3.9,20
22731,When,Sports,5727,28,4.7,397
22732,Among,Electronics,5405,528,3.6,212
22733,Cup,Toys,1788,492,4.9,178
22734,Herself,Toys,3825,185,1.3,437
22735,Management,Toys,2750,52,1.5,481
22736,Sport,Sports,6668,262,4.9,167
22737,And,Toys,9304,380,3.8,201
22738,Base,Electronics,4970,825,3.3,409
22739,Start,Clothing,4923,267,3.4,378
22740,Late,Toys,9889,765,3.4,459
22741,Watch,Books,7890,42,3.2,2
22742,Billion,Books,3309,30,2.3,374
22743,Cut,Electronics,8723,561,1.9,191
22744,Hear,Clothing,5156,260,3.8,358
22745,Him,Clothing,923,198,2.4,350
22746,Large,Electronics,9546,272,3.0,438
22747,Present,Home,2945,846,4.0,382
22748,Together,Home,6682,285,4.6,48
22749,Interview,Electronics,2445,740,1.4,314
22750,Guess,Clothing,7085,935,3.2,259
22751,Right,Toys,9543,192,2.2,75
22752,Energy,Electronics,5755,302,2.8,115
22753,Bed,Books,8105,323,2.1,136
22754,Get,Electronics,5738,667,1.5,495
22755,Close,Clothing,6510,491,4.0,56
22756,Art,Toys,7809,681,3.5,39
22757,Suddenly,Home,7980,384,4.5,130
22758,Imagine,Sports,4984,745,4.2,361
22759,Require,Books,8002,18,3.5,150
22760,Local,Clothing,7798,515,3.6,275
22761,Add,Clothing,5402,703,3.3,169
22762,Action,Sports,8108,633,4.3,96
22763,Yard,Sports,3531,49,4.1,425
22764,Five,Home,9304,222,2.8,43
22765,Worry,Sports,1977,363,4.3,441
22766,Interview,Clothing,4623,765,2.3,340
22767,Speech,Clothing,9777,319,1.2,206
22768,Cover,Toys,2294,244,3.5,179
22769,Lawyer,Sports,9363,787,4.3,295
22770,Save,Clothing,7682,127,2.5,8
22771,Rise,Clothing,8757,644,3.8,475
22772,Call,Clothing,6384,447,4.4,359
22773,Personal,Home,3784,776,4.7,180
22774,Network,Books,1078,116,3.1,346
22775,Become,Electronics,8760,802,3.4,386
22776,Prepare,Toys,8816,813,1.5,151
22777,Tree,Clothing,9720,975,2.9,54
22778,Would,Home,6378,438,2.3,489
22779,Resource,Sports,2875,555,4.7,233
22780,Development,Toys,7473,730,3.5,260
22781,Need,Clothing,7019,83,3.5,424
22782,Entire,Clothing,2197,384,3.7,473
22783,However,Clothing,1036,547,4.4,422
22784,Anyone,Books,9901,697,3.6,146
22785,Plant,Home,7174,926,4.3,4
22786,Down,Toys,4723,711,1.4,304
22787,Take,Books,7754,127,4.1,456
22788,Will,Clothing,19,85,3.1,184
22789,Very,Home,1979,424,4.1,383
22790,Television,Toys,7375,975,4.2,444
22791,Physical,Clothing,5628,483,4.5,131
22792,Wish,Toys,1031,248,3.8,143
22793,Reflect,Books,2175,732,4.7,273
22794,Congress,Home,8287,169,2.2,214
22795,Gun,Electronics,3976,274,1.3,369
22796,Education,Clothing,7896,467,1.6,488
22797,Reach,Home,4573,147,3.8,55
22798,Move,Home,8723,5,4.0,322
22799,Idea,Electronics,66,380,4.1,4
22800,Create,Toys,4708,584,2.3,303
22801,Professor,Books,2477,92,1.3,268
